# sensor:magnetometer
# Requested Sample Rate: 80 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
12:10:02:035,-23.33,4.75,-44.79,50.72
12:10:02:055,-23.46,5.29,-44.35,50.45
12:10:02:065,-23.46,4.45,-45.32,51.23
12:10:02:075,-23.34,5.84,-45.08,51.10
12:10:02:085,-23.22,4.94,-44.79,50.69
12:10:02:105,-23.48,5.18,-44.99,51.02
12:10:02:115,-23.73,4.60,-45.32,51.37
12:10:02:125,-23.70,4.71,-44.47,50.61
12:10:02:135,-23.57,5.36,-45.19,51.25
12:10:02:155,-23.68,5.16,-45.09,51.19
12:10:02:165,-23.50,5.17,-45.31,51.30
12:10:02:175,-22.81,5.17,-44.79,50.53
12:10:02:185,-23.57,5.27,-44.98,51.06
12:10:02:205,-23.28,5.65,-45.82,51.71
12:10:02:215,-23.95,5.32,-44.87,51.14
12:10:02:225,-23.39,5.28,-44.98,50.97
12:10:02:235,-23.01,5.14,-45.10,50.89
12:10:02:255,-23.44,4.82,-45.53,51.43
12:10:02:265,-23.70,4.79,-44.90,51.00
12:10:02:275,-23.20,5.04,-44.88,50.78
12:10:02:285,-23.19,5.39,-45.62,51.46
12:10:02:305,-23.19,5.56,-45.93,51.76
12:10:02:315,-23.27,5.49,-44.55,50.56
12:10:02:325,-23.03,4.87,-45.01,50.79
12:10:02:335,-22.89,5.61,-45.30,51.06
12:10:02:355,-23.80,4.79,-44.79,50.94
12:10:02:365,-23.40,5.10,-44.88,50.87
12:10:02:375,-23.69,5.06,-45.41,51.47
12:10:02:385,-22.90,5.60,-45.93,51.63
12:10:02:405,-23.45,5.73,-45.19,51.23
12:10:02:415,-23.45,4.64,-45.43,51.34
12:10:02:425,-23.39,5.11,-44.57,50.59
12:10:02:435,-23.38,5.47,-45.30,51.27
12:10:02:455,-23.50,4.92,-44.57,50.62
12:10:02:465,-23.81,4.78,-45.21,51.32
12:10:02:475,-23.28,5.39,-45.09,51.03
12:10:02:485,-23.22,5.20,-46.06,51.84
12:10:02:505,-22.88,5.88,-45.71,51.45
12:10:02:515,-23.70,4.79,-44.90,51.00
12:10:02:525,-23.52,4.72,-45.01,51.00
12:10:02:535,-23.58,5.09,-44.77,50.86
12:10:02:555,-23.61,4.98,-45.52,51.52
12:10:02:565,-23.90,5.04,-45.52,51.66
12:10:02:575,-23.27,5.56,-45.30,51.23
12:10:02:585,-23.08,5.59,-45.62,51.43
12:10:02:605,-23.18,5.40,-45.09,50.99
12:10:02:615,-22.91,5.16,-44.79,50.57
12:10:02:625,-23.69,4.99,-44.77,50.90
12:10:02:635,-23.86,5.16,-44.46,50.72
12:10:02:655,-23.33,4.93,-45.21,51.11
12:10:02:665,-23.31,4.76,-44.58,50.53
12:10:02:675,-23.19,5.22,-44.77,50.69
12:10:02:685,-22.96,5.88,-45.19,51.03
12:10:02:705,-23.30,5.37,-45.84,51.70
12:10:02:715,-23.57,5.44,-45.41,51.45
12:10:02:725,-23.45,4.55,-45.12,51.05
12:10:02:735,-23.61,4.82,-44.58,50.67
12:10:02:755,-23.70,4.97,-45.52,51.56
12:10:02:765,-23.59,4.90,-44.68,50.76
12:10:02:775,-22.79,5.80,-45.82,51.50
12:10:02:785,-23.63,4.71,-45.32,51.33
12:10:02:805,-23.27,5.39,-44.66,50.65
12:10:02:815,-23.58,5.17,-45.09,51.15
12:10:02:825,-23.51,4.90,-45.21,51.20
12:10:02:835,-22.94,5.05,-45.42,51.13
12:10:02:855,-23.14,4.67,-45.01,50.82
12:10:02:865,-23.59,4.99,-44.88,50.95
12:10:02:875,-22.98,5.51,-45.19,51.00
12:10:02:885,-23.11,5.14,-44.99,50.84
12:10:02:905,-23.50,5.10,-44.88,50.92
12:10:02:915,-23.56,5.45,-44.87,50.97
12:10:02:925,-23.34,4.56,-44.80,50.72
12:10:02:935,-23.19,5.39,-45.62,51.46
12:10:02:955,-23.61,4.81,-44.90,50.95
12:10:02:965,-23.35,4.55,-45.23,51.10
12:10:02:975,-23.58,6.45,-45.27,51.45
12:10:02:985,-23.42,4.92,-45.31,51.24
12:10:03:005,-23.81,4.70,-45.10,51.22
12:10:03:015,-23.23,5.11,-45.85,51.65
12:10:03:025,-23.95,4.39,-45.54,51.64
12:10:03:035,-23.48,5.01,-44.46,50.53
12:10:03:055,-23.42,4.82,-45.10,51.05
12:10:03:065,-23.25,4.31,-44.38,50.29
12:10:03:075,-23.30,5.03,-44.79,50.74
12:10:03:085,-23.52,4.47,-44.05,50.14
12:10:03:105,-23.45,5.55,-44.87,50.93
12:10:03:115,-23.80,4.78,-44.90,51.04
12:10:03:125,-23.73,4.53,-44.90,50.98
12:10:03:135,-23.29,5.21,-45.09,51.02
12:10:03:155,-23.91,4.68,-45.10,51.26
12:10:03:165,-23.70,4.88,-45.10,51.19
12:10:03:175,-23.29,5.21,-44.66,50.64
12:10:03:185,-23.69,4.89,-44.68,50.81
12:10:03:205,-23.38,5.29,-44.77,50.79
12:10:03:215,-23.52,4.81,-45.21,51.19
12:10:03:225,-23.39,5.20,-44.99,50.97
12:10:03:235,-23.51,4.92,-44.88,50.91
12:10:03:255,-23.55,4.28,-44.16,50.23
12:10:03:265,-23.81,4.87,-45.53,51.61
12:10:03:275,-23.57,5.36,-44.98,51.06
12:10:03:285,-23.79,5.05,-45.31,51.43
12:10:03:305,-23.57,5.27,-44.77,50.87
12:10:03:315,-23.17,5.40,-44.66,50.60
12:10:03:325,-23.57,5.37,-44.87,50.97
12:10:03:335,-23.62,4.72,-44.68,50.76
12:10:03:355,-23.81,4.70,-44.79,50.94
12:10:03:365,-23.45,4.55,-45.01,50.95
12:10:03:375,-22.69,5.71,-45.62,51.27
12:10:03:385,-23.58,5.09,-44.68,50.77
12:10:03:405,-23.33,4.75,-44.69,50.63
12:10:03:415,-23.29,5.38,-45.30,51.22
12:10:03:425,-23.99,4.95,-44.88,51.13
12:10:03:435,-23.51,5.00,-45.20,51.19
12:10:03:455,-23.70,4.98,-45.20,51.28
12:10:03:465,-23.02,4.88,-44.68,50.50
12:10:03:475,-22.86,5.80,-44.97,50.78
12:10:03:485,-23.58,5.18,-44.77,50.87
12:10:03:505,-22.75,5.99,-45.08,50.85
12:10:03:515,-23.51,4.90,-45.10,51.10
12:10:03:525,-23.58,5.00,-44.57,50.67
12:10:03:535,-23.16,5.76,-45.29,51.19
12:10:03:555,-23.11,5.22,-45.20,51.03
12:10:03:565,-22.89,5.60,-45.51,51.24
12:10:03:575,-23.18,5.40,-44.77,50.71
12:10:03:585,-23.27,5.66,-45.19,51.14
12:10:03:605,-22.78,5.80,-45.71,51.40
12:10:03:615,-23.33,5.86,-44.54,50.62
12:10:03:625,-22.91,6.26,-44.86,50.76
12:10:03:635,-23.36,5.82,-45.82,51.76
12:10:03:655,-23.11,5.31,-45.41,51.23
12:10:03:665,-23.28,5.48,-45.30,51.22
12:10:03:675,-22.95,5.98,-45.08,50.94
12:10:03:685,-23.05,5.80,-44.55,50.50
12:10:03:705,-23.25,5.66,-45.08,51.04
12:10:03:715,-23.33,5.00,-45.74,51.59
12:10:03:725,-23.34,4.83,-45.53,51.39
12:10:03:735,-23.45,4.55,-45.12,51.05
12:10:03:755,-23.68,5.16,-44.98,51.10
12:10:03:765,-23.59,5.09,-44.99,51.06
12:10:03:775,-23.22,5.11,-45.63,51.45
12:10:03:785,-23.70,4.71,-44.58,50.71
12:10:03:805,-23.33,5.94,-44.75,50.81
12:10:03:815,-23.94,4.49,-45.64,51.73
12:10:03:825,-23.31,4.84,-44.58,50.54
12:10:03:835,-23.25,5.59,-44.66,50.66
12:10:03:855,-23.81,4.70,-45.10,51.22
12:10:03:865,-23.23,4.84,-45.01,50.88
12:10:03:875,-23.25,5.66,-45.08,51.04
12:10:03:885,-23.78,4.98,-44.36,50.58
12:10:03:905,-22.46,5.93,-44.97,50.61
12:10:03:915,-23.39,5.37,-45.30,51.26
12:10:03:925,-23.69,5.06,-45.20,51.28
12:10:03:935,-23.30,4.86,-44.26,50.26
12:10:03:955,-23.61,4.90,-44.88,50.95
12:10:03:965,-23.23,4.84,-44.90,50.78
12:10:03:975,-23.39,5.37,-45.30,51.26
12:10:03:985,-23.33,4.66,-44.58,50.53
12:10:04:005,-23.57,5.44,-45.30,51.35
12:10:04:015,-23.69,5.25,-45.62,51.67
12:10:04:025,-23.68,5.17,-44.88,51.01
12:10:04:035,-23.31,4.93,-44.90,50.83
12:10:04:055,-24.00,4.94,-45.31,51.51
12:10:04:065,-23.70,4.81,-44.68,50.80
12:10:04:075,-23.30,5.28,-45.52,51.41
12:10:04:085,-23.14,5.87,-44.76,50.73
12:10:04:105,-23.28,5.29,-44.88,50.84
12:10:04:115,-23.34,5.83,-45.29,51.28
12:10:04:125,-23.80,4.71,-44.47,50.66
12:10:04:135,-23.51,5.00,-45.10,51.11
12:10:04:155,-23.89,4.97,-44.88,51.09
12:10:04:165,-23.27,5.49,-44.55,50.56
12:10:04:175,-23.09,5.23,-44.88,50.75
12:10:04:185,-23.47,5.28,-44.88,50.93
12:10:04:205,-23.61,4.81,-44.68,50.76
12:10:04:215,-23.22,5.03,-45.10,50.98
12:10:04:225,-23.45,5.56,-44.76,50.84
12:10:04:235,-23.51,5.16,-45.95,51.87
12:10:04:255,-23.41,4.83,-44.90,50.86
12:10:04:265,-23.51,5.17,-45.73,51.67
12:10:04:275,-23.48,5.10,-44.57,50.63
12:10:04:285,-23.66,4.34,-45.12,51.13
12:10:04:305,-23.51,5.00,-45.10,51.11
12:10:04:315,-23.47,5.45,-45.41,51.41
12:10:04:325,-22.94,4.97,-45.42,51.12
12:10:04:335,-23.36,5.31,-44.35,50.40
12:10:04:355,-23.23,4.76,-44.58,50.49
12:10:04:365,-23.29,5.29,-44.98,50.93
12:10:04:375,-23.42,4.83,-44.99,50.96
12:10:04:385,-23.09,5.40,-45.20,51.05
12:10:04:405,-23.48,5.18,-44.88,50.92
12:10:04:415,-23.36,5.73,-45.60,51.56
12:10:04:425,-23.92,4.33,-44.16,50.41
12:10:04:435,-23.31,5.20,-45.63,51.50
12:10:04:455,-23.78,5.15,-45.09,51.24
12:10:04:465,-23.33,4.66,-44.47,50.43
12:10:04:475,-23.64,5.71,-45.51,51.60
12:10:04:485,-23.58,5.09,-44.77,50.86
12:10:04:505,-23.31,5.10,-45.42,51.31
12:10:04:515,-23.79,5.15,-45.31,51.43
12:10:04:525,-23.69,4.98,-44.99,51.09
12:10:04:535,-23.50,5.27,-45.63,51.59
12:10:04:555,-24.05,4.39,-45.43,51.59
12:10:04:565,-23.88,5.23,-45.41,51.57
12:10:04:575,-22.70,5.53,-45.62,51.25
12:10:04:585,-23.35,5.58,-44.44,50.51
12:10:04:605,-23.47,5.20,-44.66,50.72
12:10:04:615,-22.79,5.80,-45.82,51.50
12:10:04:625,-23.39,5.20,-44.99,50.97
12:10:04:635,-23.38,5.55,-45.73,51.65
12:10:04:655,-23.13,4.77,-45.01,50.83
12:10:04:665,-23.55,4.37,-44.59,50.61
12:10:04:675,-23.05,4.86,-45.64,51.36
12:10:04:685,-23.52,4.90,-45.42,51.38
12:10:04:705,-23.41,4.83,-44.79,50.77
12:10:04:715,-22.90,5.59,-46.15,51.82
12:10:04:725,-23.20,5.04,-44.88,50.78
12:10:04:735,-23.25,5.75,-45.40,51.33
12:10:04:755,-24.01,4.59,-44.79,51.02
12:10:04:765,-23.58,5.17,-44.88,50.97
12:10:04:775,-23.46,5.47,-45.09,51.12
12:10:04:785,-22.68,5.81,-45.62,51.27
12:10:04:805,-23.63,4.62,-44.90,50.95
12:10:04:815,-23.62,4.89,-45.42,51.43
12:10:04:825,-24.27,5.01,-44.77,51.17
12:10:04:835,-23.16,4.75,-45.64,51.40
12:10:04:855,-24.07,4.94,-44.68,50.99
12:10:04:865,-23.40,5.27,-45.73,51.63
12:10:04:875,-22.89,5.51,-45.19,50.95
12:10:04:885,-23.81,4.61,-44.69,50.85
12:10:04:905,-23.34,5.75,-44.87,50.90
12:10:04:915,-23.83,4.60,-45.10,51.22
12:10:04:925,-24.17,4.93,-44.77,51.12
12:10:04:935,-23.18,5.31,-44.88,50.79
12:10:04:955,-23.68,5.08,-44.77,50.90
12:10:04:965,-23.68,5.16,-45.20,51.29
12:10:04:975,-23.64,5.71,-45.40,51.50
12:10:04:985,-23.41,4.83,-44.79,50.77
12:10:05:005,-23.99,4.95,-44.99,51.23
12:10:05:015,-23.63,5.72,-45.08,51.22
12:10:05:025,-23.79,5.06,-44.99,51.15
12:10:05:035,-22.94,5.98,-44.86,50.74
12:10:05:055,-24.02,4.57,-45.21,51.40
12:10:05:065,-23.52,4.89,-45.53,51.48
12:10:05:075,-23.58,5.18,-44.77,50.87
12:10:05:085,-23.50,6.37,-45.48,51.59
12:10:05:105,-24.00,4.67,-44.79,51.02
12:10:05:115,-23.01,5.14,-45.20,50.98
12:10:05:125,-23.70,4.89,-44.99,51.09
12:10:05:135,-23.40,5.10,-44.88,50.87
12:10:05:155,-24.00,4.60,-44.15,50.46
12:10:05:165,-24.01,4.84,-45.53,51.70
12:10:05:175,-23.55,4.62,-45.43,51.38
12:10:05:185,-23.62,4.89,-45.31,51.33
12:10:05:205,-23.47,5.37,-44.98,51.02
12:10:05:215,-23.39,5.20,-44.99,50.97
12:10:05:225,-23.55,5.55,-44.44,50.60
12:10:05:235,-23.07,5.51,-44.66,50.57
12:10:05:255,-24.01,4.42,-44.26,50.55
12:10:05:265,-23.48,5.18,-44.88,50.92
12:10:05:275,-23.58,5.26,-45.41,51.44
12:10:05:285,-23.01,5.06,-44.47,50.32
12:10:05:305,-23.90,4.78,-44.79,50.99
12:10:05:315,-23.19,5.48,-45.73,51.56
12:10:05:325,-23.68,5.08,-44.88,51.00
12:10:05:335,-23.09,5.39,-45.62,51.41
12:10:05:355,-23.36,5.39,-44.46,50.51
12:10:05:365,-23.96,5.23,-44.66,50.95
12:10:05:375,-23.23,5.01,-45.74,51.54
12:10:05:385,-23.00,5.33,-44.98,50.80
12:10:05:405,-23.52,4.82,-45.10,51.10
12:10:05:415,-23.13,5.03,-45.53,51.32
12:10:05:425,-23.53,4.72,-45.21,51.19
12:10:05:435,-23.28,5.48,-45.41,51.32
12:10:05:455,-23.51,4.73,-44.58,50.62
12:10:05:465,-23.69,4.99,-44.68,50.82
12:10:05:475,-23.42,4.83,-44.99,50.96
12:10:05:485,-22.81,5.26,-44.99,50.72
12:10:05:505,-23.20,4.87,-44.26,50.21
12:10:05:515,-24.46,4.82,-44.36,50.89
12:10:05:525,-23.40,5.10,-44.88,50.87
12:10:05:535,-22.91,5.42,-45.73,51.43
12:10:05:555,-23.62,4.81,-44.99,51.04
12:10:05:565,-23.51,4.82,-44.90,50.91
12:10:05:575,-23.22,5.11,-45.31,51.17
12:10:05:585,-23.91,4.77,-45.21,51.37
12:10:05:605,-23.46,5.38,-44.66,50.74
12:10:05:615,-23.40,5.01,-44.99,50.96
12:10:05:625,-23.81,4.53,-44.37,50.56
12:10:05:635,-23.28,5.73,-46.35,52.18
12:10:05:655,-23.51,4.82,-44.90,50.91
12:10:05:665,-24.28,4.92,-44.88,51.27
12:10:05:675,-23.63,4.71,-45.32,51.33
12:10:05:685,-22.83,5.25,-45.63,51.29
12:10:05:705,-23.42,4.82,-45.32,51.25
12:10:05:715,-22.92,5.23,-45.52,51.23
12:10:05:725,-23.40,4.84,-44.15,50.20
12:10:05:735,-23.30,5.03,-44.88,50.82
12:10:05:755,-23.57,5.18,-44.66,50.77
12:10:05:765,-23.92,4.50,-44.79,50.97
12:10:05:775,-23.75,5.43,-45.19,51.34
12:10:05:785,-23.28,5.48,-45.19,51.13
12:10:05:805,-23.61,4.99,-45.10,51.15
12:10:05:815,-22.97,5.77,-45.71,51.49
12:10:05:825,-23.69,4.89,-44.79,50.90
12:10:05:835,-23.62,4.71,-45.01,51.04
12:10:05:855,-23.29,5.12,-44.68,50.64
12:10:05:865,-23.89,5.05,-45.31,51.47
12:10:05:875,-23.67,5.34,-44.98,51.11
12:10:05:885,-23.59,4.90,-44.79,50.86
12:10:05:905,-23.41,5.10,-45.42,51.35
12:10:05:915,-24.02,4.32,-44.26,50.54
12:10:05:925,-23.89,4.97,-44.99,51.18
12:10:05:935,-23.00,5.33,-45.09,50.90
12:10:05:955,-23.90,4.78,-44.90,51.09
12:10:05:965,-23.73,4.70,-45.32,51.37
12:10:05:975,-23.12,5.12,-45.31,51.13
12:10:05:985,-23.52,4.90,-45.31,51.29
12:10:06:005,-23.29,5.38,-45.73,51.60
12:10:06:015,-23.61,4.90,-44.88,50.95
12:10:06:025,-23.57,5.27,-44.98,51.06
12:10:06:035,-23.57,5.36,-44.98,51.06
12:10:06:055,-24.01,4.67,-44.90,51.13
12:10:06:065,-23.53,4.64,-45.01,51.00
12:10:06:075,-22.91,5.15,-45.10,50.85
12:10:06:085,-23.39,5.20,-44.66,50.68
12:10:06:105,-23.31,4.93,-44.90,50.83
12:10:06:115,-23.50,5.09,-45.09,51.10
12:10:06:125,-23.59,5.00,-44.68,50.77
12:10:06:135,-23.78,5.16,-44.77,50.96
12:10:06:155,-23.84,4.42,-44.90,51.02
12:10:06:165,-23.84,4.42,-45.01,51.12
12:10:06:175,-23.70,4.98,-45.20,51.28
12:10:06:185,-24.20,4.73,-45.53,51.78
12:10:06:205,-23.48,5.27,-45.09,51.11
12:10:06:215,-23.34,5.66,-44.65,50.70
12:10:06:225,-23.58,5.17,-45.09,51.15
12:10:06:235,-23.16,5.69,-44.65,50.62
12:10:06:255,-23.99,4.95,-44.77,51.03
12:10:06:265,-24.31,4.62,-45.74,52.01
12:10:06:275,-23.11,5.22,-45.09,50.94
12:10:06:285,-23.70,5.15,-46.06,52.05
12:10:06:305,-23.57,5.36,-45.30,51.34
12:10:06:315,-24.30,4.55,-44.79,51.16
12:10:06:325,-23.42,4.65,-44.79,50.76
12:10:06:335,-23.28,5.56,-45.62,51.51
12:10:06:355,-23.78,5.23,-45.52,51.62
12:10:06:365,-23.70,4.81,-44.57,50.71
12:10:06:375,-23.29,5.21,-44.77,50.74
12:10:06:385,-23.20,5.21,-45.31,51.17
12:10:06:405,-23.25,5.93,-45.60,51.53
12:10:06:415,-24.01,4.76,-45.42,51.60
12:10:06:425,-23.30,5.03,-44.99,50.92
12:10:06:435,-23.22,5.03,-45.31,51.16
12:10:06:455,-23.78,5.06,-44.77,50.95
12:10:06:465,-23.79,4.79,-44.47,50.66
12:10:06:475,-23.69,4.89,-44.57,50.71
12:10:06:485,-22.98,5.43,-44.88,50.72
12:10:06:505,-22.63,5.27,-45.42,51.02
12:10:06:515,-23.66,5.44,-44.98,51.11
12:10:06:525,-23.59,4.99,-44.79,50.87
12:10:06:535,-22.91,5.33,-45.41,51.14
12:10:06:555,-23.85,4.40,-45.32,51.40
12:10:06:565,-23.80,4.78,-44.99,51.13
12:10:06:575,-23.46,5.47,-45.09,51.12
12:10:06:585,-22.90,5.43,-45.30,51.05
12:10:06:605,-22.97,5.43,-44.46,50.34
12:10:06:615,-23.89,5.05,-45.09,51.28
12:10:06:625,-23.41,4.83,-44.58,50.58
12:10:06:635,-23.06,5.60,-44.76,50.66
12:10:06:655,-23.52,4.72,-45.10,51.09
12:10:06:665,-23.70,4.88,-45.10,51.19
12:10:06:675,-23.23,4.93,-45.31,51.16
12:10:06:685,-23.16,5.77,-45.19,51.10
12:10:06:705,-23.48,5.37,-45.30,51.31
12:10:06:715,-23.70,4.79,-44.99,51.08
12:10:06:725,-23.72,4.71,-44.79,50.90
12:10:06:735,-23.57,5.27,-44.77,50.87
12:10:06:755,-24.13,4.38,-45.32,51.53
12:10:06:765,-23.22,5.03,-45.42,51.26
12:10:06:775,-23.05,4.60,-44.80,50.59
12:10:06:785,-22.69,5.72,-45.51,51.17
12:10:06:805,-23.07,5.76,-45.82,51.63
12:10:06:815,-23.40,5.18,-45.63,51.54
12:10:06:825,-23.30,4.86,-44.15,50.16
12:10:06:835,-23.18,5.39,-45.20,51.08
12:10:06:855,-23.61,4.98,-45.52,51.52
12:10:06:865,-23.70,4.79,-44.79,50.90
12:10:06:875,-22.81,5.16,-44.99,50.71
12:10:06:885,-23.38,5.29,-44.88,50.88
12:10:06:905,-23.69,4.99,-44.77,50.90
12:10:06:915,-23.77,5.25,-44.87,51.05
12:10:06:925,-23.89,4.78,-44.47,50.70
12:10:06:935,-23.39,5.28,-45.41,51.35
12:10:06:955,-23.61,4.82,-44.58,50.67
12:10:06:965,-23.50,5.09,-45.20,51.20
12:10:06:975,-23.44,4.56,-44.58,50.57
12:10:06:985,-23.17,5.67,-45.40,51.28
12:10:07:005,-23.36,5.56,-45.30,51.27
12:10:07:015,-24.13,4.29,-45.01,51.25
12:10:07:025,-23.48,5.18,-45.09,51.10
12:10:07:035,-23.18,5.14,-44.25,50.22
12:10:07:055,-23.11,5.04,-44.88,50.73
12:10:07:065,-23.38,5.21,-44.57,50.59
12:10:07:075,-23.29,5.21,-44.99,50.93
12:10:07:085,-22.62,5.44,-45.73,51.30
12:10:07:105,-22.84,6.25,-45.60,51.38
12:10:07:115,-23.80,4.79,-44.68,50.85
12:10:07:125,-23.14,4.67,-45.12,50.92
12:10:07:135,-23.70,4.97,-45.52,51.56
12:10:07:155,-23.80,4.88,-44.88,51.04
12:10:07:165,-23.90,5.04,-45.63,51.75
12:10:07:175,-23.61,4.81,-44.79,50.85
12:10:07:185,-23.09,5.49,-45.52,51.34
12:10:07:205,-23.70,4.88,-45.10,51.19
12:10:07:215,-23.34,4.65,-45.12,51.01
12:10:07:225,-23.23,4.59,-44.26,50.20
12:10:07:235,-23.36,5.65,-45.62,51.56
12:10:07:255,-23.39,5.11,-44.77,50.77
12:10:07:265,-23.72,4.62,-44.58,50.71
12:10:07:275,-23.27,5.39,-44.66,50.65
12:10:07:285,-23.33,5.01,-45.53,51.40
12:10:07:305,-23.12,6.23,-45.07,51.03
12:10:07:315,-24.30,4.65,-44.90,51.26
12:10:07:325,-23.23,4.76,-44.79,50.68
12:10:07:335,-23.86,5.15,-44.77,51.00
12:10:07:355,-23.67,5.34,-45.30,51.39
12:10:07:365,-23.53,4.64,-45.01,51.00
12:10:07:375,-23.50,5.09,-45.20,51.20
12:10:07:385,-23.52,5.83,-44.54,50.71
12:10:07:405,-23.31,5.01,-45.42,51.30
12:10:07:415,-23.50,5.09,-45.31,51.29
12:10:07:425,-23.59,5.09,-44.99,51.06
12:10:07:435,-23.19,5.22,-44.68,50.61
12:10:07:455,-23.41,4.83,-44.79,50.77
12:10:07:465,-23.97,5.22,-45.41,51.61
12:10:07:475,-23.33,4.75,-44.69,50.63
12:10:07:485,-23.34,5.83,-45.29,51.28
12:10:07:505,-23.51,4.90,-45.10,51.10
12:10:07:515,-23.22,4.94,-44.90,50.78
12:10:07:525,-23.72,4.87,-45.74,51.75
12:10:07:535,-23.72,4.78,-45.42,51.46
12:10:07:555,-23.47,5.20,-44.35,50.44
12:10:07:565,-23.22,5.11,-45.63,51.45
12:10:07:575,-23.02,5.98,-44.43,50.40
12:10:07:585,-24.12,5.40,-44.24,50.67
12:10:07:605,-23.18,5.58,-45.41,51.29
12:10:07:615,-24.24,5.21,-44.35,50.81
12:10:07:625,-23.51,4.82,-44.79,50.81
12:10:07:635,-23.59,4.99,-44.99,51.05
12:10:07:655,-23.92,4.59,-45.10,51.26
12:10:07:665,-24.31,4.45,-45.21,51.53
12:10:07:675,-23.19,5.31,-45.09,50.98
12:10:07:685,-24.09,4.84,-44.99,51.27
12:10:07:705,-23.59,5.08,-45.20,51.24
12:10:07:715,-23.61,4.99,-45.20,51.24
12:10:07:725,-24.05,5.22,-44.55,50.90
12:10:07:735,-23.33,4.92,-45.42,51.30
12:10:07:755,-23.24,4.66,-45.12,50.96
12:10:07:765,-23.62,4.89,-45.53,51.52
12:10:07:775,-23.47,5.03,-43.82,49.97
12:10:07:785,-23.38,5.21,-44.25,50.31
12:10:07:805,-23.48,5.27,-45.41,51.39
12:10:07:815,-23.12,5.04,-45.10,50.93
12:10:07:825,-23.78,5.08,-44.57,50.77
12:10:07:835,-23.52,4.99,-45.63,51.58
12:10:07:855,-23.20,5.12,-45.10,50.98
12:10:07:865,-23.53,4.45,-44.69,50.70
12:10:07:875,-23.80,4.87,-45.20,51.32
12:10:07:885,-23.66,5.36,-44.44,50.63
12:10:07:905,-23.34,5.93,-45.40,51.39
12:10:07:915,-23.61,4.98,-45.42,51.43
12:10:07:925,-23.52,4.73,-44.68,50.71
12:10:07:935,-23.52,4.99,-45.74,51.67
12:10:07:955,-23.75,5.34,-44.87,51.05
12:10:07:965,-23.41,4.83,-44.68,50.67
12:10:07:975,-23.00,5.25,-44.77,50.61
12:10:07:985,-23.73,4.53,-44.69,50.80
12:10:08:005,-23.29,5.29,-45.30,51.21
12:10:08:015,-23.36,5.39,-44.55,50.60
12:10:08:025,-23.31,4.84,-44.68,50.63
12:10:08:035,-23.88,5.15,-45.09,51.28
12:10:08:055,-23.22,4.94,-44.68,50.59
12:10:08:065,-23.29,5.21,-44.99,50.93
12:10:08:075,-22.92,6.25,-45.38,51.23
12:10:08:085,-23.46,5.47,-44.87,50.93
12:10:08:105,-22.89,5.44,-44.66,50.48
12:10:08:115,-23.29,5.29,-45.41,51.31
12:10:08:125,-23.30,5.03,-44.88,50.82
12:10:08:135,-23.39,5.28,-45.41,51.35
12:10:08:155,-23.48,5.37,-45.30,51.31
12:10:08:165,-23.28,5.29,-44.88,50.84
12:10:08:175,-23.39,5.28,-45.30,51.25
12:10:08:185,-23.78,5.06,-44.88,51.04
12:10:08:205,-23.72,4.88,-45.53,51.57
12:10:08:215,-23.27,5.66,-45.51,51.42
12:10:08:225,-23.69,5.25,-45.62,51.67
12:10:08:235,-22.45,6.03,-44.76,50.44
12:10:08:255,-23.41,4.92,-44.90,50.87
12:10:08:265,-23.61,4.99,-45.31,51.33
12:10:08:275,-22.89,6.62,-45.05,50.97
12:10:08:285,-23.50,5.00,-44.68,50.73
12:10:08:305,-23.09,5.58,-46.04,51.81
12:10:08:315,-23.30,5.03,-44.88,50.82
12:10:08:325,-23.97,5.05,-44.66,50.94
12:10:08:335,-23.61,4.89,-45.21,51.24
12:10:08:355,-23.99,4.94,-45.20,51.41
12:10:08:365,-23.45,5.21,-43.60,49.78
12:10:08:375,-22.53,5.18,-45.42,50.97
12:10:08:385,-23.72,4.79,-45.10,51.18
12:10:08:405,-23.33,4.75,-45.01,50.91
12:10:08:415,-23.23,6.11,-45.60,51.54
12:10:08:425,-23.33,4.75,-44.79,50.72
12:10:08:435,-23.30,5.11,-44.99,50.93
12:10:08:455,-23.69,4.99,-44.68,50.82
12:10:08:465,-23.51,4.82,-44.90,50.91
12:10:08:475,-23.25,5.59,-44.55,50.57
12:10:08:485,-23.58,5.18,-44.77,50.87
12:10:08:505,-23.79,5.15,-45.52,51.62
12:10:08:515,-23.44,5.92,-45.40,51.43
12:10:08:525,-23.81,4.87,-45.53,51.61
12:10:08:535,-23.57,5.44,-45.51,51.54
12:10:08:555,-24.09,4.76,-45.10,51.36
12:10:08:565,-23.89,4.97,-44.88,51.09
12:10:08:575,-23.12,4.95,-45.10,50.92
12:10:08:585,-23.68,5.08,-44.68,50.82
12:10:08:605,-23.39,5.28,-45.20,51.17
12:10:08:615,-23.58,5.26,-45.30,51.34
12:10:08:625,-23.66,5.53,-45.30,51.40
12:10:08:635,-23.57,5.45,-45.19,51.26
12:10:08:655,-23.51,4.90,-45.21,51.20
12:10:08:665,-23.44,4.47,-44.48,50.48
12:10:08:675,-23.68,5.09,-44.46,50.63
12:10:08:685,-23.62,4.62,-44.79,50.84
12:10:08:705,-23.25,5.76,-45.19,51.15
